Salesdate;Product;Price;Amount;Sales;PaymethodID;Customer ID;Costs;Deliverydate;DelcompID;OrderID
8-1-2019;43-Firefly Extreme;100;60;6000;2;548;4740;9-1-2019;DC2;20191109981
8-1-2019;17-Canyon Mule Cooler;91;68;6188;4;275;4579,12;12-1-2019;DC2;20191109982
8-1-2019;90-Lady Hailstorm Titanium Woods Set;196;55;10780;6;405;8947,4;11-1-2019;DC2;20191109983
8-1-2019;129-Trail Star;129;33;4257;7;387;3405,6;10-1-2019;DC3;20191109984
8-1-2019;71-Hibernator Camp Cot;237;95;22515;5;473;18237,15;10-1-2019;DC4;20191109985
8-1-2019;32-Edge Extreme;83;86;7138;5;222;5496,26;10-1-2019;DC4;20191109986
8-1-2019;56-Granite Chalk Bag;140;79;11060;3;179;7631,4;9-1-2019;DC1;20191109987
8-1-2019;61-Granite Ice;165;90;14850;6;407;12177;12-1-2019;DC3;20191109988
8-1-2019;101-Pocket Gizmo;207;37;7659;3;116;5820,84;11-1-2019;DC1;20191109989
8-1-2019;8-Blue Steel Putter;236;95;22420;3;428;16366,6;12-1-2019;DC2;20191109990
8-1-2019;30-Deluxe Family Relief Kit;184;90;16560;6;15;13082,4;10-1-2019;DC1;20191109991
8-1-2019;53-Granite Axe;67;91;6097;7;12;4267,9;12-1-2019;DC2;20191109992
8-1-2019;65-Hailstorm Steel Irons;178;38;6764;1;535;4870,08;12-1-2019;DC2;20191109993
8-1-2019;140-Trendi;191;43;8213;5;33;6734,66;12-1-2019;DC1;20191109994
8-1-2019;103-Polar Ice;221;85;18785;3;102;12773,8;12-1-2019;DC4;20191109995
8-1-2019;6-Bella;147;25;3675;3;379;2462,25;10-1-2019;DC1;20191109996
8-1-2019;25-Course Pro Golf and Tee Set;229;74;16946;4;112;13048,42;9-1-2019;DC4;20191109997
8-1-2019;59-Granite Grip;168;41;6888;4;397;5441,52;9-1-2019;DC1;20191109998
8-1-2019;34-EverGlow Double;207;12;2484;6;425;1838,16;9-1-2019;DC4;20191109999
8-1-2019;114-Single Edge;200;96;19200;3;19;15360;9-1-2019;DC1;20191110000
8-1-2019;83-Inferno;111;49;5439;5;253;3698,52;10-1-2019;DC2;20191110001
8-1-2019;12-BugShield Natural;186;53;9858;3;544;7984,98;11-1-2019;DC3;20191110002
8-1-2019;63-Granite Shovel;127;81;10287;5;465;8332,47;12-1-2019;DC2;20191110003
8-1-2019;122-Sun Blocker;77;68;5236;6;645;3822,28;9-1-2019;DC2;20191110004
8-1-2019;11-BugShield Lotion Lite;65;93;6045;5;79;4352,4;12-1-2019;DC1;20191110005
8-1-2019;52-Glacier GPS Extreme;127;21;2667;7;557;1946,91;10-1-2019;DC4;20191110006
8-1-2019;113-Seeker Mini;237;78;18486;6;382;14603,94;11-1-2019;DC4;20191110007
8-1-2019;78-Husky Harness Extreme;249;62;15438;1;415;11578,5;11-1-2019;DC4;20191110008
8-1-2019;74-Hibernator Pad;82;98;8036;4;690;6669,88;12-1-2019;DC1;20191110009
8-1-2019;89-Lady Hailstorm Titanium Irons;130;8;1040;3;265;676;9-1-2019;DC2;20191110010
8-1-2019;132-TrailChef Cup;179;85;15215;4;194;12476,3;9-1-2019;DC1;20191110011
8-1-2019;51-Glacier GPS;84;56;4704;1;593;3386,88;11-1-2019;DC2;20191110012
8-1-2019;15-Canyon Mule Carryall;213;54;11502;1;221;8051,4;10-1-2019;DC4;20191110013
8-1-2019;111-Seeker 50;71;64;4544;6;127;3589,76;10-1-2019;DC2;20191110014
8-1-2019;12-BugShield Natural;186;14;2604;5;613;2109,24;12-1-2019;DC4;20191110015
8-1-2019;19-Canyon Mule Journey Backpack;143;31;4433;7;226;2970,11;11-1-2019;DC3;20191110016
8-1-2019;141-TX;181;56;10136;4;641;6892,48;11-1-2019;DC1;20191110017
8-1-2019;58-Granite Extreme;235;86;20210;7;417;14753,3;12-1-2019;DC4;20191110018
8-1-2019;83-Inferno;111;100;11100;2;368;7548;9-1-2019;DC2;20191110019
8-1-2019;107-Ranger Vision;111;71;7881;4;333;6698,85;11-1-2019;DC2;20191110020
8-1-2019;80-Husky Rope 200;187;24;4488;4;86;3769,92;10-1-2019;DC2;20191110021
8-1-2019;84-Infinity;138;12;1656;6;82;1341,36;9-1-2019;DC1;20191110022
8-1-2019;63-Granite Shovel;127;99;12573;4;370;10184,13;11-1-2019;DC2;20191110023
8-1-2019;77-Husky Harness;109;55;5995;1;471;4736,05;9-1-2019;DC3;20191110024
8-1-2019;74-Hibernator Pad;82;12;984;6;630;816,72;9-1-2019;DC3;20191110025
8-1-2019;87-Lady Hailstorm Steel Irons;226;74;16724;2;67;11539,56;9-1-2019;DC4;20191110026
8-1-2019;34-EverGlow Double;207;71;14697;1;200;10875,78;10-1-2019;DC3;20191110027
8-1-2019;120-Star Lite;226;50;11300;3;77;9379;10-1-2019;DC3;20191110028
8-1-2019;133-TrailChef Deluxe Cook Set;223;88;19624;5;300;15110,48;9-1-2019;DC2;20191110029
8-1-2019;67-Hailstorm Titanium Irons;195;34;6630;7;338;4972,5;9-1-2019;DC1;20191110030
8-1-2019;128-Trail Scout;181;50;9050;2;455;6697;12-1-2019;DC1;20191110031
8-1-2019;115-Sky Pilot;233;21;4893;4;411;3718,68;9-1-2019;DC1;20191110032
8-1-2019;52-Glacier GPS Extreme;127;76;9652;4;35;7045,96;12-1-2019;DC3;20191110033
8-1-2019;108-Retro;109;22;2398;7;22;1942,38;10-1-2019;DC4;20191110034
8-1-2019;39-Firefly 2;130;64;8320;5;436;6988,8;11-1-2019;DC1;20191110035
8-1-2019;52-Glacier GPS Extreme;127;82;10414;4;153;7602,22;12-1-2019;DC4;20191110036
8-1-2019;76-Hibernator Self - Inflating Mat;51;30;1530;1;520;1285,2;11-1-2019;DC3;20191110037
8-1-2019;84-Infinity;138;39;5382;1;668;4359,42;11-1-2019;DC4;20191110038
8-1-2019;137-TrailChef Single Flame;120;22;2640;7;62;2032,8;12-1-2019;DC3;20191110039
8-1-2019;141-TX;181;67;12127;4;302;8246,36;10-1-2019;DC1;20191110040
8-1-2019;133-TrailChef Deluxe Cook Set;223;61;13603;3;693;10474,31;11-1-2019;DC1;20191110041
8-1-2019;129-Trail Star;129;36;4644;7;257;3715,2;9-1-2019;DC2;20191110042
8-1-2019;117-Star Gazer 2;54;71;3834;1;243;2722,14;11-1-2019;DC2;20191110043
8-1-2019;135-TrailChef Kettle;163;62;10106;3;631;7983,74;9-1-2019;DC2;20191110044
8-1-2019;131-TrailChef Cook Set;107;34;3638;4;197;2437,46;11-1-2019;DC1;20191110045
8-1-2019;21-Capri;222;16;3552;7;95;2664;9-1-2019;DC3;20191110046
8-1-2019;18-Canyon Mule Extreme Backpack;202;10;2020;7;497;1414;9-1-2019;DC2;20191110047
8-1-2019;123-Sun Shelter 15;95;48;4560;5;380;3237,6;9-1-2019;DC1;20191110048
8-1-2019;84-Infinity;138;51;7038;5;340;5700,78;10-1-2019;DC4;20191110049
8-1-2019;74-Hibernator Pad;82;43;3526;6;120;2926,58;12-1-2019;DC1;20191110050
8-1-2019;41-Firefly Charger;175;28;4900;3;128;3283;11-1-2019;DC4;20191110051
8-1-2019;122-Sun Blocker;77;3;231;5;429;168,63;9-1-2019;DC2;20191110052
8-1-2019;63-Granite Shovel;127;66;8382;1;457;6789,42;9-1-2019;DC3;20191110053
8-1-2019;3-Auto Pilot;81;44;3564;4;149;2387,88;11-1-2019;DC3;20191110054
8-1-2019;59-Granite Grip;168;38;6384;3;360;5043,36;9-1-2019;DC1;20191110055
8-1-2019;38-Fairway;78;13;1014;7;50;750,36;10-1-2019;DC4;20191110056
8-1-2019;100-Opera Vision;77;77;5929;1;166;4091,01;12-1-2019;DC3;20191110057
8-1-2019;27-Course Pro Putter;198;32;6336;2;478;4942,08;9-1-2019;DC1;20191110058
8-1-2019;89-Lady Hailstorm Titanium Irons;130;92;11960;6;548;7774;12-1-2019;DC3;20191110059
8-1-2019;140-Trendi;191;52;9932;6;471;8144,24;9-1-2019;DC3;20191110060
8-1-2019;47-Firefly Rechargeable Battery;187;62;11594;3;587;7883,92;12-1-2019;DC4;20191110061
8-1-2019;90-Lady Hailstorm Titanium Woods Set;196;93;18228;6;172;15129,24;11-1-2019;DC4;20191110062
8-1-2019;58-Granite Extreme;235;85;19975;3;618;14581,75;9-1-2019;DC3;20191110063
8-1-2019;35-EverGlow Kerosene;106;15;1590;5;25;1128,9;9-1-2019;DC3;20191110064
8-1-2019;139-TrailChef Water Bag;149;43;6407;1;435;4741,18;11-1-2019;DC4;20191110065
8-1-2019;68-Hailstorm Titanium Woods Set;133;25;3325;3;635;2560,25;11-1-2019;DC4;20191110066
8-1-2019;98-Mountain Man Digital;116;86;9976;7;475;6983,2;12-1-2019;DC1;20191110067
8-1-2019;6-Bella;147;11;1617;4;116;1083,39;10-1-2019;DC4;20191110068
8-1-2019;106-Polar Wave;213;31;6603;5;369;5480,49;11-1-2019;DC3;20191110069
8-1-2019;57-Granite Climbing Helmet;53;17;901;3;212;711,79;11-1-2019;DC1;20191110070
8-1-2019;58-Granite Extreme;235;60;14100;3;575;10293;11-1-2019;DC3;20191110071
8-1-2019;70-Hibernator;174;45;7830;5;425;6107,4;10-1-2019;DC2;20191110072
8-1-2019;97-Mountain Man Deluxe;66;72;4752;2;100;3468,96;12-1-2019;DC3;20191110073
8-1-2019;97-Mountain Man Deluxe;66;16;1056;6;103;770,88;12-1-2019;DC4;20191110074
8-1-2019;38-Fairway;78;76;5928;5;21;4386,72;10-1-2019;DC2;20191110075
8-1-2019;27-Course Pro Putter;198;56;11088;3;590;8648,64;11-1-2019;DC3;20191110076
8-1-2019;97-Mountain Man Deluxe;66;5;330;5;620;240,9;12-1-2019;DC4;20191110077
8-1-2019;24-Course Pro Gloves;64;78;4992;2;316;3344,64;10-1-2019;DC3;20191110078
8-1-2019;34-EverGlow Double;207;98;20286;3;24;15011,64;10-1-2019;DC4;20191110079
8-1-2019;83-Inferno;111;44;4884;7;396;3321,12;9-1-2019;DC1;20191110080
8-1-2019;33-EverGlow Butane;233;46;10718;5;277;7609,78;11-1-2019;DC3;20191110081
8-1-2019;33-EverGlow Butane;233;97;22601;6;194;16046,71;11-1-2019;DC4;20191110082
8-1-2019;132-TrailChef Cup;179;33;5907;1;575;4843,74;12-1-2019;DC2;20191110083
8-1-2019;3-Auto Pilot;81;29;2349;1;330;1573,83;11-1-2019;DC3;20191110084
8-1-2019;119-Star Gazer 6;187;41;7667;1;451;5136,89;12-1-2019;DC1;20191110085
8-1-2019;13-BugShield Spray;196;76;14896;1;65;9682,4;12-1-2019;DC3;20191110086
8-1-2019;51-Glacier GPS;84;88;7392;1;378;5322,24;11-1-2019;DC4;20191110087
8-1-2019;75-Hibernator Pillow;245;23;5635;2;162;4395,3;11-1-2019;DC3;20191110088
8-1-2019;48-Flicker Lantern;177;29;5133;1;675;3439,11;12-1-2019;DC4;20191110089
8-1-2019;13-BugShield Spray;196;100;19600;2;594;12740;12-1-2019;DC2;20191110090
8-1-2019;54-Granite Belay;214;100;21400;6;292;14124;11-1-2019;DC1;20191110091
8-1-2019;38-Fairway;78;70;5460;4;566;4040,4;11-1-2019;DC1;20191110092
8-1-2019;71-Hibernator Camp Cot;237;73;17301;7;175;14013,81;12-1-2019;DC1;20191110093
8-1-2019;139-TrailChef Water Bag;149;94;14006;5;122;10364,44;12-1-2019;DC1;20191110094
8-1-2019;65-Hailstorm Steel Irons;178;56;9968;2;411;7176,96;10-1-2019;DC1;20191110095
8-1-2019;29-Dante;178;36;6408;7;433;5382,72;9-1-2019;DC1;20191110096
8-1-2019;127-Trail Master;73;51;3723;6;547;2829,48;11-1-2019;DC1;20191110097
8-1-2019;78-Husky Harness Extreme;249;64;15936;5;494;11952;10-1-2019;DC2;20191110098
8-1-2019;5-Bear Survival Edge;60;87;5220;5;91;4332,6;11-1-2019;DC1;20191110099
8-1-2019;79-Husky Rope 100;221;40;8840;6;535;7160,4;10-1-2019;DC3;20191110100
8-1-2019;5-Bear Survival Edge;60;72;4320;4;380;3585,6;9-1-2019;DC3;20191110101
8-1-2019;118-Star Gazer 3;72;21;1512;7;651;1088,64;10-1-2019;DC4;20191110102
8-1-2019;35-EverGlow Kerosene;106;94;9964;3;447;7074,44;10-1-2019;DC3;20191110103
8-1-2019;119-Star Gazer 6;187;69;12903;2;120;8645,01;9-1-2019;DC3;20191110104
8-1-2019;86-Kodiak;227;75;17025;5;566;11236,5;10-1-2019;DC1;20191110105
8-1-2019;128-Trail Scout;181;1;181;3;537;133,94;9-1-2019;DC3;20191110106
8-1-2019;124-Sun Shelter 30;180;11;1980;3;119;1346,4;10-1-2019;DC3;20191110107
8-1-2019;16-Canyon Mule Climber Backpack;186;23;4278;6;315;2951,82;11-1-2019;DC4;20191110108
8-1-2019;87-Lady Hailstorm Steel Irons;226;28;6328;4;297;4366,32;11-1-2019;DC3;20191110109
8-1-2019;98-Mountain Man Digital;116;38;4408;3;28;3085,6;10-1-2019;DC3;20191110110
8-1-2019;44-Firefly Lite;159;81;12879;3;496;9015,3;11-1-2019;DC4;20191110111
8-1-2019;60-Granite Hammer;54;76;4104;6;402;3078;12-1-2019;DC1;20191110112
8-1-2019;95-Mountain Man Analog;126;58;7308;1;11;5773,32;12-1-2019;DC3;20191110113
8-1-2019;23-Compact Relief Kit;173;15;2595;7;162;1920,3;9-1-2019;DC1;20191110114
8-1-2019;5-Bear Survival Edge;60;100;6000;7;425;4980;9-1-2019;DC3;20191110115
8-1-2019;144-Zone;177;44;7788;4;279;6386,16;10-1-2019;DC2;20191110116
8-1-2019;41-Firefly Charger;175;57;9975;5;606;6683,25;10-1-2019;DC1;20191110117
8-1-2019;112-Seeker Extreme;115;76;8740;4;4;6118;10-1-2019;DC3;20191110118
8-1-2019;134-TrailChef Double Flame;209;53;11077;6;194;8307,75;9-1-2019;DC3;20191110119
8-1-2019;144-Zone;177;20;3540;1;279;2902,8;11-1-2019;DC2;20191110120
8-1-2019;48-Flicker Lantern;177;47;8319;3;108;5573,73;10-1-2019;DC1;20191110121
8-1-2019;44-Firefly Lite;159;45;7155;6;296;5008,5;10-1-2019;DC4;20191110122
8-1-2019;8-Blue Steel Putter;236;76;17936;5;665;13093,28;11-1-2019;DC4;20191110123
8-1-2019;33-EverGlow Butane;233;1;233;2;574;165,43;9-1-2019;DC1;20191110124
8-1-2019;102-Polar Extreme;185;95;17575;1;523;13884,25;10-1-2019;DC3;20191110125
8-1-2019;44-Firefly Lite;159;53;8427;4;404;5898,9;10-1-2019;DC4;20191110126
8-1-2019;42-Firefly Climbing Lamp;98;60;5880;4;412;4762,8;11-1-2019;DC1;20191110127
8-1-2019;62-Granite Pulley;132;79;10428;1;411;8550,96;9-1-2019;DC4;20191110128
8-1-2019;27-Course Pro Putter;198;73;14454;3;345;11274,12;10-1-2019;DC1;20191110129
8-1-2019;83-Inferno;111;11;1221;3;144;830,28;12-1-2019;DC4;20191110130
8-1-2019;38-Fairway;78;21;1638;5;544;1212,12;10-1-2019;DC1;20191110131
8-1-2019;64-Granite Signal Mirror;234;9;2106;5;681;1600,56;12-1-2019;DC4;20191110132
8-1-2019;91-Legend;175;97;16975;1;495;13580;10-1-2019;DC2;20191110133
8-1-2019;69-Hawk Eye;149;72;10728;2;39;8904,24;10-1-2019;DC4;20191110134
8-1-2019;46-Firefly Multi-light;248;52;12896;4;345;10961,6;10-1-2019;DC3;20191110135
8-1-2019;98-Mountain Man Digital;116;82;9512;7;239;6658,4;9-1-2019;DC1;20191110136
8-1-2019;122-Sun Blocker;77;32;2464;4;477;1798,72;10-1-2019;DC3;20191110137
8-1-2019;141-TX;181;47;8507;2;128;5784,76;11-1-2019;DC2;20191110138
8-1-2019;92-Lux;223;78;17394;1;2;12349,74;10-1-2019;DC3;20191110139
8-1-2019;107-Ranger Vision;111;4;444;2;267;377,4;12-1-2019;DC1;20191110140
8-1-2019;139-TrailChef Water Bag;149;41;6109;1;196;4520,66;11-1-2019;DC4;20191110141
8-1-2019;14-Calamine Relief;97;48;4656;5;281;3817,92;12-1-2019;DC2;20191110142
8-1-2019;84-Infinity;138;39;5382;3;319;4359,42;11-1-2019;DC4;20191110143
8-1-2019;56-Granite Chalk Bag;140;92;12880;2;23;8887,2;12-1-2019;DC2;20191110144
8-1-2019;59-Granite Grip;168;60;10080;5;126;7963,2;12-1-2019;DC2;20191110145
8-1-2019;134-TrailChef Double Flame;209;75;15675;1;270;11756,25;12-1-2019;DC2;20191110146
8-1-2019;60-Granite Hammer;54;22;1188;1;648;891;11-1-2019;DC4;20191110147
8-1-2019;74-Hibernator Pad;82;80;6560;7;219;5444,8;12-1-2019;DC4;20191110148
8-1-2019;57-Granite Climbing Helmet;53;68;3604;1;251;2847,16;12-1-2019;DC2;20191110149
8-1-2019;113-Seeker Mini;237;91;21567;1;655;17037,93;12-1-2019;DC2;20191110150
8-1-2019;86-Kodiak;227;9;2043;1;503;1348,38;9-1-2019;DC4;20191110151
8-1-2019;67-Hailstorm Titanium Irons;195;9;1755;7;472;1316,25;11-1-2019;DC4;20191110152
8-1-2019;114-Single Edge;200;67;13400;5;285;10720;10-1-2019;DC3;20191110153
8-1-2019;72-Hibernator Extreme;249;85;21165;2;197;15662,1;9-1-2019;DC4;20191110154
8-1-2019;125-Sun Shelter Stick;104;7;728;3;372;487,76;12-1-2019;DC4;20191110155
8-1-2019;31-Double Edge;124;39;4836;7;66;3578,64;9-1-2019;DC4;20191110156
8-1-2019;130-TrailChef Canteen;52;45;2340;5;508;1755;9-1-2019;DC1;20191110157
8-1-2019;100-Opera Vision;77;24;1848;4;682;1275,12;12-1-2019;DC4;20191110158
8-1-2019;67-Hailstorm Titanium Irons;195;5;975;6;565;731,25;9-1-2019;DC4;20191110159
8-1-2019;26-Course Pro Golf Bag;171;98;16758;5;550;14244,3;11-1-2019;DC2;20191110160
8-1-2019;93-Max Gizmo;76;82;6232;2;416;4674;9-1-2019;DC1;20191110161
8-1-2019;103-Polar Ice;221;67;14807;3;347;10068,76;9-1-2019;DC4;20191110162
8-1-2019;138-TrailChef Utensils;206;82;16892;1;142;10979,8;10-1-2019;DC1;20191110163
8-1-2019;138-TrailChef Utensils;206;55;11330;3;224;7364,5;9-1-2019;DC2;20191110164
8-1-2019;41-Firefly Charger;175;64;11200;3;58;7504;10-1-2019;DC3;20191110165
8-1-2019;49-Glacier Basic;215;43;9245;7;381;7396;9-1-2019;DC1;20191110166
8-1-2019;114-Single Edge;200;91;18200;5;115;14560;11-1-2019;DC2;20191110167
8-1-2019;2-Astro Pilot;115;9;1035;7;166;848,7;9-1-2019;DC3;20191110168
8-1-2019;108-Retro;109;36;3924;5;456;3178,44;11-1-2019;DC1;20191110169
8-1-2019;111-Seeker 50;71;85;6035;3;476;4767,65;12-1-2019;DC4;20191110170
8-1-2019;46-Firefly Multi-light;248;22;5456;7;433;4637,6;12-1-2019;DC1;20191110171
8-1-2019;38-Fairway;78;20;1560;5;178;1154,4;10-1-2019;DC3;20191110172
8-1-2019;13-BugShield Spray;196;42;8232;4;444;5350,8;11-1-2019;DC3;20191110173
8-1-2019;88-Lady Hailstorm Steel Woods Set;141;30;4230;7;691;3468,6;9-1-2019;DC4;20191110174
8-1-2019;140-Trendi;191;56;10696;1;252;8770,72;11-1-2019;DC4;20191110175
8-1-2019;81-Husky Rope 50;204;14;2856;5;518;2399,04;11-1-2019;DC2;20191110176
8-1-2019;10-BugShield Lotion;205;18;3690;7;650;3062,7;12-1-2019;DC3;20191110177
8-1-2019;139-TrailChef Water Bag;149;97;14453;5;231;10695,22;9-1-2019;DC2;20191110178
8-1-2019;72-Hibernator Extreme;249;80;19920;1;492;14740,8;9-1-2019;DC1;20191110179
8-1-2019;109-Sam;150;1;150;6;571;108;12-1-2019;DC4;20191110180
8-1-2019;118-Star Gazer 3;72;65;4680;6;353;3369,6;12-1-2019;DC4;20191110181
8-1-2019;133-TrailChef Deluxe Cook Set;223;17;3791;3;148;2919,07;12-1-2019;DC1;20191110182
8-1-2019;64-Granite Signal Mirror;234;98;22932;5;515;17428,32;10-1-2019;DC4;20191110183
8-1-2019;59-Granite Grip;168;80;13440;7;29;10617,6;10-1-2019;DC1;20191110184
8-1-2019;82-Husky Rope 60;88;84;7392;5;313;5248,32;11-1-2019;DC1;20191110185
8-1-2019;100-Opera Vision;77;17;1309;2;584;903,21;9-1-2019;DC2;20191110186
8-1-2019;5-Bear Survival Edge;60;34;2040;5;526;1693,2;12-1-2019;DC4;20191110187
8-1-2019;44-Firefly Lite;159;76;12084;3;312;8458,8;9-1-2019;DC2;20191110188
8-1-2019;92-Lux;223;24;5352;7;89;3799,92;9-1-2019;DC3;20191110189
8-1-2019;32-Edge Extreme;83;51;4233;3;489;3259,41;9-1-2019;DC3;20191110190
8-1-2019;73-Hibernator Lite;233;73;17009;4;250;13947,38;10-1-2019;DC2;20191110191
8-1-2019;68-Hailstorm Titanium Woods Set;133;77;10241;5;657;7885,57;9-1-2019;DC2;20191110192
8-1-2019;34-EverGlow Double;207;69;14283;7;571;10569,42;12-1-2019;DC1;20191110193
8-1-2019;116-Star Dome;64;23;1472;4;336;1104;12-1-2019;DC4;20191110194
8-1-2019;26-Course Pro Golf Bag;171;17;2907;2;428;2470,95;9-1-2019;DC4;20191110195
8-1-2019;42-Firefly Climbing Lamp;98;71;6958;2;617;5635,98;9-1-2019;DC2;20191110196
8-1-2019;139-TrailChef Water Bag;149;11;1639;3;129;1212,86;12-1-2019;DC3;20191110197
8-1-2019;113-Seeker Mini;237;70;16590;3;70;13106,1;11-1-2019;DC4;20191110198
8-1-2019;115-Sky Pilot;233;54;12582;1;331;9562,32;10-1-2019;DC4;20191110199
8-1-2019;103-Polar Ice;221;94;20774;1;611;14126,32;9-1-2019;DC4;20191110200
8-1-2019;122-Sun Blocker;77;95;7315;5;289;5339,95;9-1-2019;DC2;20191110201
8-1-2019;47-Firefly Rechargeable Battery;187;43;8041;2;209;5467,88;12-1-2019;DC4;20191110202
8-1-2019;117-Star Gazer 2;54;71;3834;7;394;2722,14;9-1-2019;DC1;20191110203
8-1-2019;5-Bear Survival Edge;60;59;3540;2;186;2938,2;10-1-2019;DC2;20191110204
8-1-2019;59-Granite Grip;168;5;840;6;377;663,6;12-1-2019;DC1;20191110205
8-1-2019;103-Polar Ice;221;46;10166;5;272;6912,88;10-1-2019;DC2;20191110206
8-1-2019;5-Bear Survival Edge;60;78;4680;6;440;3884,4;9-1-2019;DC1;20191110207
8-1-2019;43-Firefly Extreme;100;36;3600;6;114;2844;10-1-2019;DC3;20191110208
8-1-2019;8-Blue Steel Putter;236;34;8024;5;629;5857,52;9-1-2019;DC2;20191110209
8-1-2019;137-TrailChef Single Flame;120;25;3000;4;20;2310;10-1-2019;DC1;20191110210
8-1-2019;103-Polar Ice;221;19;4199;5;618;2855,32;12-1-2019;DC4;20191110211
8-1-2019;15-Canyon Mule Carryall;213;38;8094;5;102;5665,8;12-1-2019;DC1;20191110212
8-1-2019;58-Granite Extreme;235;24;5640;6;2;4117,2;12-1-2019;DC1;20191110213
8-1-2019;112-Seeker Extreme;115;43;4945;3;537;3461,5;11-1-2019;DC1;20191110214
8-1-2019;121-Star Peg;181;65;11765;5;271;9882,6;12-1-2019;DC2;20191110215
8-1-2019;67-Hailstorm Titanium Irons;195;31;6045;2;266;4533,75;11-1-2019;DC2;20191110216
8-1-2019;143-Zodiak;151;49;7399;7;665;5179,3;9-1-2019;DC2;20191110217
8-1-2019;111-Seeker 50;71;5;355;6;237;280,45;10-1-2019;DC4;20191110218
8-1-2019;86-Kodiak;227;6;1362;1;20;898,92;9-1-2019;DC4;20191110219
8-1-2019;117-Star Gazer 2;54;3;162;5;455;115,02;12-1-2019;DC1;20191110220
8-1-2019;46-Firefly Multi-light;248;56;13888;4;532;11804,8;9-1-2019;DC1;20191110221
8-1-2019;93-Max Gizmo;76;23;1748;1;18;1311;12-1-2019;DC4;20191110222
8-1-2019;39-Firefly 2;130;55;7150;3;684;6006;12-1-2019;DC3;20191110223
8-1-2019;76-Hibernator Self - Inflating Mat;51;17;867;7;313;728,28;12-1-2019;DC3;20191110224
8-1-2019;122-Sun Blocker;77;9;693;2;166;505,89;9-1-2019;DC3;20191110225
8-1-2019;43-Firefly Extreme;100;80;8000;6;553;6320;11-1-2019;DC1;20191110226
8-1-2019;16-Canyon Mule Climber Backpack;186;17;3162;2;69;2181,78;12-1-2019;DC2;20191110227
8-1-2019;32-Edge Extreme;83;56;4648;5;565;3578,96;10-1-2019;DC2;20191110228
8-1-2019;102-Polar Extreme;185;99;18315;3;588;14468,85;10-1-2019;DC4;20191110229
8-1-2019;93-Max Gizmo;76;91;6916;2;13;5187;10-1-2019;DC3;20191110230
8-1-2019;91-Legend;175;69;12075;6;382;9660;12-1-2019;DC2;20191110231
8-1-2019;91-Legend;175;18;3150;6;469;2520;11-1-2019;DC3;20191110232
8-1-2019;91-Legend;175;73;12775;3;314;10220;10-1-2019;DC1;20191110233
8-1-2019;47-Firefly Rechargeable Battery;187;16;2992;5;50;2034,56;11-1-2019;DC3;20191110234
8-1-2019;73-Hibernator Lite;233;41;9553;1;247;7833,46;10-1-2019;DC2;20191110235
8-1-2019;51-Glacier GPS;84;28;2352;2;265;1693,44;11-1-2019;DC1;20191110236
8-1-2019;67-Hailstorm Titanium Irons;195;100;19500;5;67;14625;12-1-2019;DC3;20191110237
8-1-2019;10-BugShield Lotion;205;24;4920;4;533;4083,6;10-1-2019;DC2;20191110238
8-1-2019;46-Firefly Multi-light;248;97;24056;3;582;20447,6;9-1-2019;DC1;20191110239
8-1-2019;134-TrailChef Double Flame;209;75;15675;4;163;11756,25;11-1-2019;DC2;20191110240
8-1-2019;132-TrailChef Cup;179;28;5012;3;8;4109,84;12-1-2019;DC3;20191110241
8-1-2019;32-Edge Extreme;83;97;8051;2;612;6199,27;10-1-2019;DC3;20191110242
8-1-2019;94-Maximus;150;31;4650;1;420;3580,5;10-1-2019;DC1;20191110243
8-1-2019;125-Sun Shelter Stick;104;39;4056;7;28;2717,52;9-1-2019;DC2;20191110244
8-1-2019;4-Bear Edge;149;68;10132;4;679;7295,04;10-1-2019;DC1;20191110245
8-1-2019;121-Star Peg;181;100;18100;4;111;15204;9-1-2019;DC4;20191110246
8-1-2019;120-Star Lite;226;58;13108;3;238;10879,64;9-1-2019;DC1;20191110247
8-1-2019;64-Granite Signal Mirror;234;37;8658;7;656;6580,08;10-1-2019;DC2;20191110248
8-1-2019;130-TrailChef Canteen;52;83;4316;1;317;3237;12-1-2019;DC3;20191110249
8-1-2019;99-Mountain Man Extreme;117;30;3510;6;498;2948,4;11-1-2019;DC3;20191110250
8-1-2019;9-BugShield Extreme;50;38;1900;1;274;1577;9-1-2019;DC2;20191110251
8-1-2019;71-Hibernator Camp Cot;237;71;16827;3;279;13629,87;10-1-2019;DC3;20191110252
8-1-2019;19-Canyon Mule Journey Backpack;143;58;8294;6;569;5556,98;9-1-2019;DC2;20191110253
8-1-2019;77-Husky Harness;109;87;9483;1;435;7491,57;9-1-2019;DC1;20191110254
8-1-2019;110-Seeker 35;150;17;2550;4;345;2116,5;11-1-2019;DC3;20191110255
8-1-2019;118-Star Gazer 3;72;61;4392;6;220;3162,24;10-1-2019;DC1;20191110256
8-1-2019;104-Polar Sports;94;4;376;5;62;319,6;10-1-2019;DC4;20191110257
8-1-2019;127-Trail Master;73;2;146;1;143;110,96;12-1-2019;DC4;20191110258
8-1-2019;30-Deluxe Family Relief Kit;184;94;17296;3;397;13663,84;12-1-2019;DC2;20191110259
8-1-2019;48-Flicker Lantern;177;84;14868;2;269;9961,56;12-1-2019;DC3;20191110260
8-1-2019;70-Hibernator;174;76;13224;3;527;10314,72;9-1-2019;DC1;20191110261
